Date,加權指數,波段低點區間,波段高點區間
2012/7/4,"7,422.59",0,0
2012/7/5,"7,387.78",0,0
2012/7/6,"7,368.59",0,0
2012/7/9,"7,309.96",0,0
2012/7/10,"7,251.35",0,0
2012/7/11,"7,257.91",0,0
2012/7/12,"7,130.93",0,0
2012/7/13,"7,104.27",0,0
2012/7/16,"7,090.04",0,0
2012/7/17,"7,127.00",0,0
2012/7/18,"7,049.05",0,0
2012/7/19,"7,148.57",0,0
2012/7/20,"7,164.68",0,0
2012/7/23,"7,028.73",0,0
2012/7/24,"7,008.35",0,0
2012/7/25,"6,979.13",0,0
2012/7/26,"6,970.69",0,0
2012/7/27,"7,124.49",0,0
2012/7/30,"7,158.88",0,0
2012/7/31,"7,270.49",0,0
2012/8/1,"7,267.96",0,0
2012/8/3,"7,217.51",0,0
2012/8/6,"7,286.33",0,0
2012/8/7,"7,295.46",0,0
2012/8/8,"7,319.80",0,0
2012/8/9,"7,433.70",0,0
2012/8/10,"7,441.12",0,0
2012/8/13,"7,436.30",0,0
2012/8/14,"7,479.25",0,0
2012/8/15,"7,467.74",0,0
2012/8/16,"7,490.21",0,0
2012/8/17,"7,467.92",0,0
2012/8/20,"7,431.91",0,0
2012/8/21,"7,506.81",0,0
2012/8/22,"7,496.58",0,0
2012/8/23,"7,505.17",0,0
2012/8/24,"7,477.53",0,0
2012/8/27,"7,468.22",0,0
2012/8/28,"7,361.94",0,0
2012/8/29,"7,391.15",0,0
2012/8/30,"7,371.44",0,0
2012/8/31,"7,397.06",0,0
2012/9/3,"7,450.53",0,0
2012/9/4,"7,451.35",0,0
2012/9/5,"7,367.44",0,0
2012/9/6,"7,326.72",0,0
2012/9/7,"7,424.91",0,0
2012/9/10,"7,482.74",0,0
2012/9/11,"7,485.13",0,0
2012/9/12,"7,570.45",0,0
2012/9/13,"7,578.80",0,0
2012/9/14,"7,738.05",0,0
2012/9/17,"7,762.22",0,0
2012/9/18,"7,734.26",0,0
2012/9/19,"7,781.91",0,0
2012/9/20,"7,727.55",0,0
2012/9/21,"7,754.59",0,0
2012/9/24,"7,768.30",0,0
2012/9/25,"7,734.13",0,0
2012/9/26,"7,669.63",0,0
2012/9/27,"7,683.80",0,0
2012/9/28,"7,715.16",0,0
2012/10/1,"7,675.72",0,0
2012/10/2,"7,718.68",0,0
2012/10/3,"7,684.63",0,0
2012/10/4,"7,682.34",0,0
2012/10/5,"7,690.65",0,0
2012/10/8,"7,615.89",0,0
2012/10/9,"7,592.01",0,0
2012/10/11,"7,451.72",0,0
2012/10/12,"7,437.04",0,0
2012/10/15,"7,418.90",0,0
2012/10/16,"7,471.02",0,0
2012/10/17,"7,464.40",0,0
2012/10/18,"7,465.41",0,0
2012/10/19,"7,408.76",0,0
2012/10/22,"7,373.04",0,0
2012/10/23,"7,337.48",0,0
2012/10/24,"7,314.88",0,0
2012/10/25,"7,262.08",0,0
2012/10/26,"7,134.06",0,0
2012/10/29,"7,091.67",0,0
2012/10/30,"7,182.59",0,0
2012/10/31,"7,166.05",0,0
2012/11/1,"7,179.64",0,0
2012/11/2,"7,210.47",0,0
2012/11/5,"7,185.36",0,0
2012/11/6,"7,236.68",0,0
2012/11/7,"7,287.18",0,0
2012/11/8,"7,242.63",0,0
2012/11/9,"7,293.22",0,0
2012/11/12,"7,267.75",0,0
2012/11/13,"7,136.05",0,0
2012/11/14,"7,159.75",0,0
2012/11/15,"7,143.84",0,0
2012/11/16,"7,130.07",0,0
2012/11/19,"7,129.04",0,0
2012/11/20,"7,145.77",0,0
2012/11/21,"7,088.49",0,0
2012/11/22,"7,105.76",0,0
2012/11/23,"7,326.01",0,0
2012/11/26,"7,407.37",0,0
2012/11/27,"7,430.20",0,0
2012/11/28,"7,434.93",0,0
2012/11/29,"7,503.55",0,0
2012/11/30,"7,580.17",0,0
2012/12/3,"7,599.91",0,0
2012/12/4,"7,600.98",0,0
2012/12/5,"7,649.05",0,0
2012/12/6,"7,623.26",0,0
2012/12/7,"7,642.26",0,0
2012/12/10,"7,609.50",0,0
2012/12/11,"7,613.69",0,0
2012/12/12,"7,690.19",0,0
2012/12/13,"7,757.09",0,0
2012/12/14,"7,698.77",0,0
2012/12/17,"7,631.28",0,0
2012/12/18,"7,643.74",0,0
2012/12/19,"7,677.47",0,0
2012/12/20,"7,595.46",0,0
2012/12/21,"7,519.93",0,0
2012/12/22,"7,540.14",0,0
2012/12/24,"7,535.52",0,0
2012/12/25,"7,636.57",0,0
2012/12/26,"7,634.19",0,0
2012/12/27,"7,648.41",0,0
2012/12/28,"7,699.50",0,0
2013/1/2,"7,779.22",0,0
2013/1/3,"7,836.84",0,0
2013/1/4,"7,805.99",0,0
2013/1/7,"7,755.09",0,0
2013/1/8,"7,721.66",0,0
2013/1/9,"7,738.64",0,0
2013/1/10,"7,811.64",0,0
2013/1/11,"7,819.15",0,0
2013/1/14,"7,823.97",0,0
2013/1/15,"7,765.02",0,0
2013/1/16,"7,700.43",0,0
2013/1/17,"7,616.64",0,0
2013/1/18,"7,732.87",0,0
2013/1/21,"7,724.92",0,0
2013/1/22,"7,759.10",0,0
2013/1/23,"7,744.18",0,0
2013/1/24,"7,695.99",0,0
2013/1/25,"7,672.58",0,0
2013/1/28,"7,714.67",0,0
2013/1/29,"7,802.00",0,0
2013/1/30,"7,832.98",0,0
2013/1/31,"7,850.02",0,0
2013/2/1,"7,855.97",0,0
2013/2/4,"7,923.16",0,0
2013/2/5,"7,886.94",0,0
2013/2/6,"7,906.65",0,0
2013/2/18,"7,943.53",0,0
2013/2/19,"7,960.88",0,0
2013/2/20,"8,029.10",0,0
2013/2/21,"7,957.46",0,0
2013/2/22,"7,947.72",0,0
2013/2/23,"7,986.89",0,0
2013/2/25,"7,947.68",0,0
2013/2/26,"7,880.90",0,0
2013/2/27,"7,897.98",0,0
2013/3/1,"7,964.63",0,0
2013/3/4,"7,867.34",0,0
2013/3/5,"7,932.71",0,0
2013/3/6,"7,950.30",0,0
2013/3/7,"7,960.51",0,0
2013/3/8,"8,015.14",0,0
2013/3/11,"8,038.72",0,0
2013/3/12,"7,994.71",0,0
2013/3/13,"7,995.51",0,0
2013/3/14,"7,951.76",0,0
2013/3/15,"7,927.49",0,0
2013/3/18,"7,811.34",0,0
2013/3/19,"7,838.47",0,0
2013/3/20,"7,798.03",0,0
2013/3/21,"7,811.84",0,0
2013/3/22,"7,796.22",0,0
2013/3/25,"7,856.12",0,0
2013/3/26,"7,856.36",0,0
2013/3/27,"7,894.12",0,0
2013/3/28,"7,866.88",0,0
2013/3/29,"7,918.61",0,0
2013/4/1,"7,899.24",0,0
2013/4/2,"7,913.18",0,0
2013/4/3,"7,942.35",0,0
2013/4/8,"7,752.79",0,0
2013/4/9,"7,728.54",0,0
2013/4/10,"7,752.80",0,0
2013/4/11,"7,857.98",0,0
2013/4/12,"7,821.63",0,0
2013/4/15,"7,763.53",0,0
2013/4/16,"7,801.05",0,0
2013/4/17,"7,809.07",0,0
2013/4/18,"7,791.35",0,0
2013/4/19,"7,930.80",0,0
2013/4/22,"7,970.38",0,0
2013/4/23,"7,942.77",0,0
2013/4/24,"8,023.71",0,0
2013/4/25,"8,021.75",0,0
2013/4/26,"8,022.06",0,0
2013/4/29,"8,029.74",0,0
2013/4/30,"8,093.66",0,0
2013/5/2,"8,128.51",0,0
2013/5/3,"8,135.03",0,0
2013/5/6,"8,169.05",0,0
2013/5/7,"8,163.06",0,0
2013/5/8,"8,267.09",0,0
2013/5/9,"8,285.89",0,0
2013/5/10,"8,280.26",0,0
2013/5/13,"8,248.32",0,0
2013/5/14,"8,251.82",0,0
2013/5/15,"8,318.59",0,0
2013/5/16,"8,390.05",0,0
2013/5/17,"8,368.19",0,0
2013/5/20,"8,377.05",0,0
2013/5/21,"8,383.05",0,0
2013/5/22,"8,398.84",0,0
2013/5/23,"8,237.83",0,0
2013/5/24,"8,209.78",0,0
2013/5/27,"8,280.10",0,0
2013/5/28,"8,263.05",0,0
2013/5/29,"8,337.90",0,0
2013/5/30,"8,243.29",0,0
2013/5/31,"8,254.80",0,0
2013/6/3,"8,201.02",0,0
2013/6/4,"8,191.22",0,0
2013/6/5,"8,181.91",0,0
2013/6/6,"8,096.14",0,0
2013/6/7,"8,095.20",0,0
2013/6/10,"8,160.55",0,0
2013/6/11,"8,116.15",0,0
2013/6/13,"7,951.66",0,0
2013/6/14,"7,937.74",0,0
2013/6/17,"7,992.89",0,0
2013/6/18,"8,011.02",0,0
2013/6/19,"8,007.39",0,0
2013/6/20,"7,898.91",0,0
2013/6/21,"7,793.31",0,0
2013/6/24,"7,758.03",0,0
2013/6/25,"7,663.23",0,0
2013/6/26,"7,784.80",0,0
2013/6/27,"7,883.90",0,0
2013/6/28,"8,062.21",0,0
2013/7/1,"8,036.00",0,0
2013/7/2,"8,015.86",0,0
2013/7/3,"7,911.42",0,0
2013/7/4,"7,893.72",0,0
2013/7/5,"8,001.82",0,0
2013/7/8,"7,886.34",0,0
2013/7/9,"7,971.18",0,0
2013/7/10,"8,011.69",0,0
2013/7/11,"8,179.54",0,0
2013/7/12,"8,220.49",0,0
2013/7/15,"8,254.68",0,0
2013/7/16,"8,260.11",0,0
2013/7/17,"8,258.95",0,0
2013/7/18,"8,194.88",0,0
2013/7/19,"8,062.03",0,0
2013/7/22,"8,105.45",0,0
2013/7/23,"8,214.65",0,0
2013/7/24,"8,196.19",0,0
2013/7/25,"8,163.58",0,0
2013/7/26,"8,149.40",0,0
2013/7/29,"8,084.50",0,0
2013/7/30,"8,163.55",0,0
2013/7/31,"8,107.94",0,0
2013/8/1,"8,056.22",0,0
2013/8/2,"8,099.88",0,0
2013/8/5,"8,138.63",0,0
2013/8/6,"8,038.91",0,0
2013/8/7,"7,921.29",0,0
2013/8/8,"7,907.67",0,0
2013/8/9,"7,856.14",0,0
2013/8/12,"7,903.38",0,0
2013/8/13,"7,986.27",0,0
2013/8/14,"7,951.33",0,0
2013/8/15,"7,887.26",0,0
2013/8/16,"7,925.00",0,0
2013/8/19,"7,900.21",0,0
2013/8/20,"7,832.65",0,0
2013/8/22,"7,814.38",0,0
2013/8/23,"7,873.31",0,0
2013/8/26,"7,894.97",0,0
2013/8/27,"7,820.84",0,0
2013/8/28,"7,824.54",0,0
2013/8/29,"7,917.66",0,0
2013/8/30,"8,021.89",0,0
2013/9/2,"8,038.86",0,0
2013/9/3,"8,088.37",0,0
2013/9/4,"8,083.44",0,0
2013/9/5,"8,169.10",0,0
2013/9/6,"8,164.20",0,0
2013/9/9,"8,192.11",0,0
2013/9/10,"8,208.77",0,0
2013/9/11,"8,208.99",0,0
2013/9/12,"8,225.36",0,0
2013/9/13,"8,168.20",0,0
2013/9/14,"8,142.48",0,0
2013/9/16,"8,255.34",0,0
2013/9/17,"8,249.78",0,0
2013/9/18,"8,209.18",0,0
2013/9/23,"8,292.83",0,0
2013/9/24,"8,299.12",0,0
2013/9/25,"8,283.90",0,0
2013/9/26,"8,184.68",0,0
2013/9/27,"8,230.68",0,0
2013/9/30,"8,173.87",0,0
2013/10/1,"8,187.02",0,0
2013/10/2,"8,216.52",0,0
2013/10/3,"8,359.02",0,0
2013/10/4,"8,364.55",0,0
2013/10/7,"8,333.66",0,0
2013/10/8,"8,375.65",0,0
2013/10/9,"8,344.73",0,0
2013/10/11,"8,349.37",0,0
2013/10/14,"8,273.96",0,0
2013/10/15,"8,367.88",0,0
2013/10/16,"8,332.18",0,0
2013/10/17,"8,374.68",0,0
2013/10/18,"8,441.19",0,0
2013/10/21,"8,419.32",0,0
2013/10/22,"8,418.27",0,0
2013/10/23,"8,393.62",0,0
2013/10/24,"8,413.72",0,0
2013/10/25,"8,346.62",0,0
2013/10/28,"8,407.83",0,0
2013/10/29,"8,420.98",0,0
2013/10/30,"8,465.06",0,0
2013/10/31,"8,450.06",0,0
2013/11/1,"8,388.18",0,0
2013/11/4,"8,354.14",0,0
2013/11/5,"8,262.20",0,0
2013/11/6,"8,281.97",0,0
2013/11/7,"8,283.71",0,0
2013/11/8,"8,229.59",0,0
2013/11/11,"8,182.56",0,0
2013/11/12,"8,195.26",0,0
2013/11/13,"8,104.26",0,0
2013/11/14,"8,134.91",0,0
2013/11/15,"8,177.12",0,0
2013/11/18,"8,191.46",0,0
2013/11/19,"8,260.21",0,0
2013/11/20,"8,204.46",0,0
2013/11/21,"8,099.45",0,0
2013/11/22,"8,116.78",0,0
2013/11/25,"8,187.51",0,0
2013/11/26,"8,248.02",0,0
2013/11/27,"8,295.88",0,0
2013/11/28,"8,362.43",0,0
2013/11/29,"8,406.83",0,0
2013/12/2,"8,414.61",0,0
2013/12/3,"8,392.55",0,0
2013/12/4,"8,418.00",0,0
2013/12/5,"8,375.54",0,0
2013/12/6,"8,367.72",0,0
2013/12/9,"8,444.62",0,0
2013/12/10,"8,443.39",0,0
2013/12/11,"8,433.77",0,0
2013/12/12,"8,361.33",0,0
2013/12/13,"8,376.94",0,0
2013/12/16,"8,313.87",0,0
2013/12/17,"8,352.93",0,0
2013/12/18,"8,349.04",0,0
2013/12/19,"8,407.40",0,0
2013/12/20,"8,408.53",0,0
2013/12/23,"8,456.46",0,0
2013/12/24,"8,450.49",0,0
2013/12/25,"8,467.76",0,0
2013/12/26,"8,485.89",0,0
2013/12/27,"8,535.04",0,0
2013/12/30,"8,623.43",0,0
2013/12/31,"8,611.51",0,0
2014/1/2,"8,612.54",0,0
2014/1/3,"8,546.54",0,0
2014/1/6,"8,500.01",0,0
2014/1/7,"8,512.30",0,0
2014/1/8,"8,556.01",0,0
2014/1/9,"8,514.68",0,0
2014/1/10,"8,529.35",0,0
2014/1/13,"8,566.20",0,0
2014/1/14,"8,548.14",0,0
2014/1/15,"8,602.55",0,0
2014/1/16,"8,612.11",0,0
2014/1/17,"8,596.00",0,0
2014/1/20,"8,621.56",0,0
2014/1/21,"8,599.90",0,0
2014/1/22,"8,625.30",0,0
2014/1/23,"8,595.10",0,0
2014/1/24,"8,598.31",0,0
2014/1/27,"8,462.57",0,0
2014/2/5,"8,264.48",0,0
2014/2/6,"8,311.01",0,0
2014/2/7,"8,387.35",0,0
2014/2/10,"8,391.95",0,0
2014/2/11,"8,430.56",0,0
2014/2/12,"8,510.87",0,0
2014/2/13,"8,467.70",0,0
2014/2/14,"8,513.68",0,0
2014/2/17,"8,519.55",0,0
2014/2/18,"8,556.23",0,0
2014/2/19,"8,577.01",0,0
2014/2/20,"8,524.62",0,0
2014/2/21,"8,601.86",0,0
2014/2/24,"8,560.61",0,0
2014/2/25,"8,575.62",0,0
2014/2/26,"8,600.86",0,0
2014/2/27,"8,639.58",0,0
2014/3/3,"8,601.98",0,0
2014/3/4,"8,554.54",0,0
2014/3/5,"8,632.93",0,0
2014/3/6,"8,713.79",0,0
2014/3/7,"8,713.96",0,0
2014/3/10,"8,665.24",0,0
2014/3/11,"8,702.33",0,0
2014/3/12,"8,684.73",0,0
2014/3/13,"8,747.79",0,0
2014/3/14,"8,687.63",0,0
2014/3/17,"8,700.10",0,0
2014/3/18,"8,731.94",0,0
2014/3/19,"8,689.46",0,0
2014/3/20,"8,597.33",0,0
2014/3/21,"8,577.17",0,0
2014/3/24,"8,605.38",0,0
2014/3/25,"8,689.30",0,0
2014/3/26,"8,737.27",0,0
2014/3/27,"8,779.57",0,0
2014/3/28,"8,774.64",0,0
2014/3/31,"8,849.28",0,0
2014/4/1,"8,873.15",0,0
2014/4/2,"8,905.45",0,0
2014/4/3,"8,888.54",0,0
2014/4/7,"8,876.44",0,0
2014/4/8,"8,888.25",0,0
2014/4/9,"8,930.57",0,0
2014/4/10,"8,948.10",0,0
2014/4/11,"8,908.05",0,0
2014/4/14,"8,857.42",0,0
2014/4/15,"8,916.71",0,0
2014/4/16,"8,923.82",0,0
2014/4/17,"8,944.16",0,0
2014/4/18,"8,966.66",0,0
2014/4/21,"8,951.19",0,0
2014/4/22,"8,974.71",0,0
2014/4/23,"8,956.92",0,0
2014/4/24,"8,945.45",0,0
2014/4/25,"8,774.12",0,0
2014/4/28,"8,809.71",0,0
2014/4/29,"8,872.11",0,0
2014/4/30,"8,791.44",0,0
2014/5/2,"8,867.32",0,0
2014/5/5,"8,870.43",0,0
2014/5/6,"8,912.39",0,0
2014/5/7,"8,893.22",0,0
2014/5/8,"8,930.90",0,0
2014/5/9,"8,889.69",0,0
2014/5/12,"8,808.61",0,0
2014/5/13,"8,817.94",0,0
2014/5/14,"8,875.16",0,0
2014/5/15,"8,880.65",0,0
2014/5/16,"8,888.45",0,0
2014/5/19,"8,899.90",0,0
2014/5/20,"8,887.79",0,0
2014/5/21,"8,862.42",0,0
2014/5/22,"8,969.63",0,0
2014/5/23,"9,008.22",0,0
2014/5/26,"9,036.12",0,0
2014/5/27,"9,055.29",0,0
2014/5/28,"9,121.71",0,0
2014/5/29,"9,109.00",0,0
2014/5/30,"9,075.91",0,0
2014/6/3,"9,123.46",0,0
2014/6/4,"9,119.96",0,0
2014/6/5,"9,140.72",0,0
2014/6/6,"9,134.46",0,0
2014/6/9,"9,162.74",0,0
2014/6/10,"9,222.37",0,0
2014/6/11,"9,229.80",0,0
2014/6/12,"9,204.65",0,0
2014/6/13,"9,196.39",0,0
2014/6/16,"9,202.93",0,0
2014/6/17,"9,240.60",0,0
2014/6/18,"9,279.93",0,0
2014/6/19,"9,316.81",0,0
2014/6/20,"9,273.79",0,0
2014/6/23,"9,228.35",0,0
2014/6/24,"9,246.20",0,0
2014/6/25,"9,242.16",0,0
2014/6/26,"9,320.94",0,0
2014/6/27,"9,306.83",0,0
2014/6/30,"9,393.07",0,0
2014/7/1,"9,441.92",0,0
2014/7/2,"9,484.96",0,0
2014/7/3,"9,526.23",0,0
2014/7/4,"9,510.05",0,0
2014/7/7,"9,520.20",0,0
2014/7/8,"9,530.98",0,0
2014/7/9,"9,489.98",0,0
2014/7/10,"9,565.12",0,0
2014/7/11,"9,495.84",0,0
2014/7/14,"9,520.30",0,0
2014/7/15,"9,569.17",0,0
2014/7/16,"9,484.73",0,0
2014/7/17,"9,408.24",0,0
2014/7/18,"9,400.97",0,0
2014/7/21,"9,440.97",0,0
2014/7/22,"9,499.36",0,0
2014/7/24,"9,527.54",0,0
2014/7/25,"9,439.29",0,0
2014/7/28,"9,420.18",0,0
2014/7/29,"9,391.88",0,0
2014/7/30,"9,447.02",0,0
2014/7/31,"9,315.85",0,0
2014/8/1,"9,266.51",0,0
2014/8/4,"9,330.19",0,0
2014/8/5,"9,141.44",0,0
2014/8/6,"9,143.97",0,0
2014/8/7,"9,131.44",0,0
2014/8/8,"9,085.96",0,0
2014/8/11,"9,172.91",0,0
2014/8/12,"9,163.12",0,0
2014/8/13,"9,231.31",0,0
2014/8/14,"9,230.61",0,0
2014/8/15,"9,206.81",0,0
2014/8/18,"9,141.31",0,0
2014/8/19,"9,243.78",0,0
2014/8/20,"9,288.05",0,0
2014/8/21,"9,253.38",0,0
2014/8/22,"9,380.10",0,0
2014/8/25,"9,390.62",0,0
2014/8/26,"9,393.96",0,0
2014/8/27,"9,485.59",0,0
2014/8/28,"9,478.37",0,0
2014/8/29,"9,436.27",0,0
2014/9/1,"9,513.06",0,0
2014/9/2,"9,399.72",0,0
2014/9/3,"9,450.35",0,0
2014/9/4,"9,428.89",0,0
2014/9/5,"9,407.94",0,0
2014/9/9,"9,434.77",0,0
2014/9/10,"9,357.61",0,0
2014/9/11,"9,322.95",0,0
2014/9/12,"9,223.18",0,0
2014/9/15,"9,217.46",0,0
2014/9/16,"9,133.40",0,0
2014/9/17,"9,195.17",0,0
2014/9/18,"9,237.03",0,0
2014/9/19,"9,240.45",0,0
2014/9/22,"9,134.65",0,0
2014/9/23,"9,084.90",0,0
2014/9/24,"9,098.49",0,0
2014/9/25,"9,011.59",0,0
2014/9/26,"8,989.82",0,0
2014/9/29,"8,960.76",0,0
2014/9/30,"8,966.92",0,0
2014/10/1,"8,990.26",0,0
2014/10/2,"8,975.19",0,0
2014/10/3,"9,106.28",0,0
2014/10/6,"9,095.14",0,0
2014/10/7,"9,040.81",0,0
2014/10/8,"8,955.18",0,0
2014/10/9,"8,966.44",0,0
2014/10/13,"8,711.39",0,0
2014/10/14,"8,768.39",0,0
2014/10/15,"8,655.51",0,0
2014/10/16,"8,633.69",0,0
2014/10/17,"8,512.88",0,0
2014/10/20,"8,663.14",0,0
2014/10/21,"8,654.64",0,0
2014/10/22,"8,748.83",0,0
2014/10/23,"8,731.07",0,0
2014/10/24,"8,646.01",0,0
2014/10/27,"8,627.78",0,0
2014/10/28,"8,773.55",0,0
2014/10/29,"8,903.68",0,0
2014/10/30,"8,888.07",0,0
2014/10/31,"8,974.76",0,0
2014/11/3,"9,004.86",0,0
2014/11/4,"8,989.18",0,0
2014/11/5,"8,962.60",0,0
2014/11/6,"8,891.02",0,0
2014/11/7,"8,912.62",0,0
2014/11/10,"9,049.98",0,0
2014/11/11,"9,034.14",0,0
2014/11/12,"8,918.95",0,0
2014/11/13,"8,980.67",0,0
2014/11/14,"8,982.88",0,0
2014/11/17,"8,884.39",0,0
2014/11/18,"8,859.07",0,0
2014/11/19,"8,963.24",0,0
2014/11/20,"9,078.87",0,0
2014/11/21,"9,091.53",0,0
2014/11/24,"9,122.33",0,0
2014/11/25,"9,116.24",0,0
2014/11/26,"9,122.39",0,0
2014/11/27,"9,165.31",0,0
2014/11/28,"9,187.15",0,0
2014/12/1,"9,117.71",0,0
2014/12/2,"9,034.79",0,0
2014/12/3,"9,175.26",0,0
2014/12/4,"9,225.11",0,0
2014/12/5,"9,206.57",0,0
2014/12/8,"9,187.29",0,0
2014/12/9,"9,128.90",0,0
2014/12/10,"9,032.16",0,0
2014/12/11,"9,013.07",0,0
2014/12/12,"9,027.33",0,0
2014/12/15,"8,985.63",0,0
2014/12/16,"8,950.91",0,0
2014/12/17,"8,828.36",0,0
2014/12/18,"8,878.63",0,0
2014/12/19,"8,999.52",0,0
2014/12/22,"9,095.00",0,0
2014/12/23,"9,097.71",0,0
2014/12/24,"9,186.18",0,0
2014/12/25,"9,158.70",0,0
2014/12/26,"9,214.07",0,0
2014/12/27,"9,218.50",0,0
2014/12/29,"9,286.28",0,0
2014/12/30,"9,268.43",0,0
2014/12/31,"9,307.26",0,0
2015/1/5,"9,274.11",0,0
2015/1/6,"9,048.34",0,0
2015/1/7,"9,080.09",0,0
2015/1/8,"9,238.03",0,0
2015/1/9,"9,215.58",0,0
2015/1/12,"9,178.30",0,1
2015/1/13,"9,231.80",0,1
2015/1/14,"9,180.23",0,1
2015/1/15,"9,165.09",0,1
2015/1/16,"9,138.29",0,1
2015/1/19,"9,174.06",0,1
2015/1/20,"9,251.69",0,1
2015/1/21,"9,319.71",0,1
2015/1/22,"9,369.51",0,1
2015/1/23,"9,470.94",0,1
2015/1/26,"9,477.67",0,1
2015/1/27,"9,521.59",0,1
2015/1/28,"9,510.92",0,1
2015/1/29,"9,426.90",0,1
2015/1/30,"9,361.91",0,1
2015/2/2,"9,386.99",0,1
2015/2/3,"9,448.73",0,1
2015/2/4,"9,513.92",0,1
2015/2/5,"9,512.05",0,1
2015/2/6,"9,456.18",0,1
2015/2/9,"9,421.50",0,1
2015/2/10,"9,393.70",0,1
2015/2/11,"9,462.22",0,1
2015/2/12,"9,496.31",0,1
2015/2/13,"9,529.51",0,1
2015/2/24,"9,629.37",0,1
2015/2/25,"9,699.54",0,1
2015/2/26,"9,622.10",0,1
2015/3/2,"9,601.36",0,1
2015/3/3,"9,605.77",0,1
2015/3/4,"9,621.73",0,1
2015/3/5,"9,595.09",0,1
2015/3/6,"9,645.77",0,1
2015/3/9,"9,562.98",0,1
2015/3/10,"9,536.53",0,1
2015/3/11,"9,523.18",0,1
2015/3/12,"9,596.00",0,1
2015/3/13,"9,579.35",0,1
2015/3/16,"9,512.91",0,1
2015/3/17,"9,539.44",0,1
2015/3/18,"9,653.43",0,1
2015/3/19,"9,736.73",0,1
2015/3/20,"9,749.69",0,1
2015/3/23,"9,758.09",0,1
2015/3/24,"9,731.66",0,1
2015/3/25,"9,667.83",0,1
2015/3/26,"9,619.12",0,1
2015/3/27,"9,503.72",0,1
2015/3/30,"9,521.87",0,1
2015/3/31,"9,586.44",0,1
2015/4/1,"9,507.66",0,1
2015/4/2,"9,600.32",0,1
2015/4/7,"9,641.90",0,1
2015/4/8,"9,571.97",0,1
2015/4/9,"9,568.04",0,1
2015/4/10,"9,617.70",0,1
2015/4/13,"9,666.52",0,1
2015/4/14,"9,642.22",0,1
2015/4/15,"9,540.06",0,1
2015/4/16,"9,656.87",0,1
2015/4/17,"9,570.93",0,1
2015/4/20,"9,552.85",0,1
2015/4/21,"9,533.98",0,1
2015/4/22,"9,613.00",0,1
2015/4/23,"9,797.49",0,1
2015/4/24,"9,913.28",0,1
2015/4/27,"9,973.12",0,1
2015/4/28,"9,956.83",0,1
2015/4/29,"9,853.83",0,1
2015/4/30,"9,820.05",0,1
2015/5/4,"9,845.04",0,1
2015/5/5,"9,820.13",0,1
2015/5/6,"9,818.20",0,1
2015/5/7,"9,704.11",0,1
2015/5/8,"9,692.00",0,1
2015/5/11,"9,663.72",0,1
2015/5/12,"9,680.73",0,1
2015/5/13,"9,724.11",0,1
2015/5/14,"9,610.83",0,1
2015/5/15,"9,579.48",0,1
2015/5/18,"9,606.10",0,1
2015/5/19,"9,716.77",0,1
2015/5/20,"9,685.31",1,1
2015/5/21,"9,578.56",1,1
2015/5/22,"9,638.80",1,1
2015/5/25,"9,645.17",1,1
2015/5/26,"9,669.41",1,1
2015/5/27,"9,693.54",1,1
2015/5/28,"9,712.84",1,1
2015/5/29,"9,701.07",1,1
2015/6/1,"9,625.69",1,1
2015/6/2,"9,614.26",1,1
2015/6/3,"9,556.52",1,1
2015/6/4,"9,348.63",1,1
2015/6/5,"9,340.13",1,1
2015/6/8,"9,368.43",1,1
2015/6/9,"9,191.87",1,1
2015/6/10,"9,298.50",1,1
2015/6/11,"9,302.49",1,1
2015/6/12,"9,301.93",1,1
2015/6/15,"9,259.48",1,1
2015/6/16,"9,212.78",1,1
2015/6/17,"9,189.83",1,1
2015/6/18,"9,218.37",1,1
2015/6/22,"9,341.77",1,1
2015/6/23,"9,391.14",1,1
2015/6/24,"9,397.31",1,1
2015/6/25,"9,476.34",1,1
2015/6/26,"9,462.57",1,1
2015/6/29,"9,236.10",1,1
2015/6/30,"9,323.02",1,1
2015/7/1,"9,375.23",1,1
2015/7/2,"9,379.24",1,1
2015/7/3,"9,358.23",1,1
2015/7/6,"9,255.96",1,1
2015/7/7,"9,250.16",1,1
2015/7/8,"8,976.11",1,1
2015/7/9,"8,914.13",1,1
2015/7/13,"9,033.92",1,1
2015/7/14,"9,041.76",1,1
2015/7/15,"9,054.20",1,1
2015/7/16,"9,042.21",1,1
2015/7/17,"9,045.98",1,1
2015/7/20,"8,975.00",1,1
2015/7/21,"9,005.96",1,1
2015/7/22,"8,918.70",1,1
2015/7/23,"8,791.12",1,1
2015/7/24,"8,767.86",1,1
2015/7/27,"8,556.68",1,1
2015/7/28,"8,582.49",1,1
2015/7/29,"8,563.48",1,1
2015/7/30,"8,651.49",1,1
2015/7/31,"8,665.34",1,1
2015/8/3,"8,524.41",1,1
2015/8/4,"8,510.86",1,0
2015/8/5,"8,542.27",1,0
2015/8/6,"8,449.56",1,0
2015/8/7,"8,442.29",1,0
2015/8/10,"8,466.84",1,0
2015/8/11,"8,394.14",1,0
2015/8/12,"8,283.38",1,0
2015/8/13,"8,311.74",1,0
2015/8/14,"8,305.64",1,0
2015/8/17,"8,213.42",1,0
2015/8/18,"8,177.22",1,0
2015/8/19,"8,021.84",1,0
2015/8/20,"8,029.81",1,0
2015/8/21,"7,786.92",1,0
2015/8/24,"7,410.34",1,0
2015/8/25,"7,675.64",1,0
